0,1,2,3,4,5,6,7,8,9
1.9088249237220052,2.5960742264245265,1.0347243716958938,-1.1352568299892392,0.06590595331960677,0.6904088543177898,0.29953464209670905,2.3027761734749728,9.71676858419638,1.561069251042875
-0.8791371346279884,-4.42446685194743,1.1371615320817403,0.08794949183096454,0.10239527564037107,-0.40066308859516675,-1.1988713843598477,-0.9841476511695172,-9.917783102918083,-1.2424525736174332
2.5874324401411397,3.6565579450477053,1.415185654772622,0.5833696344567267,-1.9154745728605203,2.050390356028837,-0.7681404248818484,2.4938129202700425,9.072560923964126,3.836841168382767
-2.2312168990554486,-3.539308693735409,1.2978535088706324,0.6653542616711896,0.937308990332634,0.24530560892633313,0.029198049283454486,-1.9950116581455464,-8.946505859761977,-2.4397901754870235
0.5748579996690935,2.3148098511316015,1.4661200223948705,-0.5571639234930422,0.605154844581222,2.7162566554263154,-0.1398450183283087,-0.35974819002996394,10.522100006435954,2.828473663339532
-0.8725268221099715,-1.2198235632313286,-0.12407292834432826,1.1427455274536056,0.6863618207742649,-2.390955386991597,0.6015964949927377,-1.219026186289848,-9.075732058337787,-2.7114526525259874
-0.6553440333964689,4.731486855351207,2.2452523508974433,-1.2923196320977022,-1.2142603066372353,0.7938704480317826,0.9350984808369684,1.9463800637155302,11.613431080826333,1.9958643182477398
-2.6014757738615164,-2.162267002155306,0.3087319068971555,2.3279893995658,0.7515950864317451,-1.3844672356742984,-0.7428490917541033,0.36787973189285217,-9.697122962366137,-4.177444209360812
4.1053612796154715,3.8849744333452145,1.190797407480519,-0.1369708988979898,-2.0913272074051426,3.2788212644995145,1.2246834380557117,1.6122950399475877,10.398961950584848,2.2936659990718633
-0.8404058721822454,-2.249348890429542,-0.13033703391915324,1.3647643689230242,-0.9384763178650396,-2.729362488965381,-2.38046277461681,-0.510034237850675,-10.419238386378895,-2.8752259619271214
1.9489511555829697,2.873524625517299,0.7637430984729401,1.450850048523005,0.7380552265085532,4.819697489964858,0.8696635207212502,-0.42947465129157675,8.816311973874795,0.8638330018401488
-0.7002387128187857,-3.013811983108114,-2.659181127192425,-0.6424282841471456,0.3026161308201412,-0.9217386274207344,0.8484333163182487,-1.0341744211700055,-8.302918560036133,-0.8346166274481821
1.2549681518661426,0.27506162154050146,0.21883992501907965,1.1937033943434352,0.2137307196503519,3.0272084109566846,0.3773169230736206,-0.6699466191802289,10.7748791116788,1.2339540560863806
-0.9816861932267659,-2.2178225963400777,-0.5840943685432499,1.7346691619500971,0.7649320325821292,-1.515473717067469,0.5369220444393286,-1.2457816609075885,-7.6599093907168525,-0.7262262143604694
3.7898739979414864,1.623372968825823,0.13019538977979095,-2.1421780762636646,0.5627096897145473,1.9397933162044656,0.558347347219973,1.1189211539119377,9.69959977135149,1.3740654013299278
-0.9121916481392839,-1.9674196328965237,0.9461115590465456,1.729781618561777,0.44668633899476307,-3.0243287705494906,0.3964595460436299,0.12453420846544011,-7.868828253676442,-1.1703230582149997
0.6635453277335905,3.2124336084812115,-0.9198350296925307,0.05921223731474354,0.7050857852533172,0.3063548830208165,-1.2885468441789776,3.052229955153887,8.865056611964587,1.781695128155893
0.4946317188602682,-2.8962961169082115,0.3341519323059484,0.06613987155800227,0.6242730545189682,-2.9873793730638853,-1.852493364493168,0.004492594457258164,-10.818313629375186,-2.8514820441670907
